Station,Date and time,pH,DO,EC,Temp
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 1:30,-,7.9,0.0,25.8
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 2:00,-,7.9,0.0,25.7
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 2:30,-,7.9,0.0,25.5
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 3:00,-,8.0,0.0,25.2
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 3:30,-,8.0,0.0,25.0
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 4:00,-,8.0,0.0,25.0
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 4:30,-,8.0,0.0,25.0
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 5:00,-,8.0,0.0,24.8
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 5:30,-,8.1,0.0,24.7
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 6:00,-,8.1,0.0,24.7
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 6:30,-,8.0,0.0,25.0
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 7:00,-,7.9,0.0,25.9
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 7:30,-,7.7,0.0,27.2
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 8:00,-,7.4,0.0,29.4
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 8:30,-,7.2,0.0,32.2
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 9:00,-,6.9,0.0,35.3
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 9:30,-,6.8,0.0,35.9
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 10:00,-,6.9,0.0,35.3
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 10:30,-,6.9,0.0,35.6
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 11:00,-,6.9,0.0,35.6
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 11:30,-,6.9,0.0,35.9
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 12:00,-,6.8,0.0,36.6
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 12:30,-,6.7,0.0,37.3
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 13:00,-,6.8,0.0,36.8
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 13:30,-,6.8,0.0,36.3
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 14:00,-,6.9,0.0,35.0
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 14:30,-,7.0,0.0,33.6
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 15:00,-,7.0,0.0,33.5
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 15:30,-,7.2,0.0,32.1
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 16:00,-,7.4,0.0,29.9
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 16:30,-,7.5,0.0,29.5
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 17:00,-,7.4,0.0,29.6
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 17:30,-,7.8,0.0,26.8
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 18:00,-,8.1,0.0,24.4
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 18:30,-,8.2,0.0,23.5
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 19:00,-,8.2,0.0,23.6
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 19:30,-,8.2,0.0,23.8
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 20:00,-,8.2,0.0,23.8
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 20:30,-,8.2,0.0,23.9
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 21:00,-,8.2,0.0,24.0
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 21:30,-,8.2,0.0,24.1
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 22:00,-,8.2,0.0,24.2
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 22:30,-,8.2,0.0,24.0
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 23:00,-,8.2,0.0,23.9
สถานีวัดแหลมใต้-บางปะกง,18/4/2022 23:30,-,8.1,0.0,24.0
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 0:00,-,8.1,0.0,24.2
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 0:30,-,8.1,0.0,24.3
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 1:00,-,8.1,0.0,24.2
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 1:30,-,8.1,0.0,24.2
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 2:00,-,8.1,0.0,24.2
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 2:30,-,8.1,0.0,24.2
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 3:00,-,8.2,0.0,24.1
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 3:30,-,8.2,0.0,24.0
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 4:00,-,8.2,0.0,23.9
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 4:30,-,8.2,0.0,23.9
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 5:00,-,8.2,0.0,23.9
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 5:30,-,8.2,0.0,23.9
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 6:00,-,8.2,0.0,23.8
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 6:30,-,8.2,0.0,23.9
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 7:00,-,8.1,0.0,24.2
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 7:30,-,8.1,0.0,24.8
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 8:00,-,8.0,0.0,25.5
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 8:30,-,7.8,0.0,26.4
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 9:00,-,7.7,0.0,27.3
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 9:30,-,7.7,0.0,27.7
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 10:00,-,7.5,0.0,29.1
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 10:30,-,7.4,0.0,30.2
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 11:00,-,7.4,0.0,30.8
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 11:30,-,7.3,0.0,31.4
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 12:00,-,7.3,0.0,31.8
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 12:30,-,7.2,0.0,32.5
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 13:00,-,7.2,0.0,32.3
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 13:30,-,7.2,0.0,32.3
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 14:00,-,7.2,0.0,32.7
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 14:30,-,7.2,0.0,33.0
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 15:00,-,7.1,0.0,33.1
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 15:30,-,7.2,0.0,33.1
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 16:00,-,7.1,0.0,33.8
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 16:30,-,7.0,0.0,35.0
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 17:00,-,7.0,0.0,34.8
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 17:30,-,7.1,0.0,34.1
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 18:00,-,7.2,0.0,32.7
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 18:30,-,7.4,0.0,30.8
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 19:00,-,7.5,0.0,29.7
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 19:30,-,7.6,0.0,29.0
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 20:00,-,7.6,0.0,28.6
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 20:30,-,7.7,0.0,28.2
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 21:00,-,7.7,0.0,27.9
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 21:30,-,7.7,0.0,27.6
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 22:00,-,7.8,0.0,27.4
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 22:30,-,7.8,0.0,27.2
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 23:00,-,7.8,0.0,26.9
สถานีวัดแหลมใต้-บางปะกง,19/4/2022 23:30,-,7.8,0.0,26.7
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 0:00,-,7.9,0.0,26.5
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 0:30,-,7.9,0.0,26.2
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 1:00,-,7.9,0.0,26.1
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 1:30,-,7.9,0.0,26.1
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 2:00,-,7.9,0.0,26.0
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 2:30,-,7.9,0.0,26.0
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 3:00,-,7.9,0.0,25.8
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 3:30,-,7.9,0.0,25.7
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 4:00,-,8.0,0.0,25.7
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 4:30,-,8.0,0.0,25.5
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 5:00,-,8.0,0.0,25.4
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 5:30,-,8.0,0.0,25.2
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 6:00,-,8.0,0.0,25.1
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 6:30,-,8.0,0.0,25.2
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 7:00,-,7.9,0.0,25.8
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 7:30,-,7.5,0.0,27.9
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 8:00,-,7.2,0.0,30.3
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 8:30,-,7.1,0.0,32.8
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 9:00,-,7.0,0.0,34.4
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 9:30,-,7.0,0.0,35.4
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 10:00,-,6.9,0.0,36.1
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 10:30,-,6.9,0.0,35.8
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 11:00,-,6.9,0.0,35.7
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 11:30,-,6.9,0.0,35.7
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 12:00,-,6.9,0.0,36.0
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 12:30,-,6.9,0.0,36.2
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 13:00,-,6.8,0.0,36.9
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 13:30,-,6.8,0.0,36.8
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 14:00,-,6.7,0.0,37.7
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 14:30,-,6.7,0.0,38.3
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 15:00,-,6.7,0.0,38.5
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 15:30,-,6.7,0.0,38.3
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 16:00,-,6.7,0.0,39.5
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 16:30,-,6.5,0.0,41.2
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 17:00,-,6.5,0.0,40.7
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 17:30,-,6.7,0.0,37.9
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 18:00,-,6.9,0.0,34.2
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 18:30,-,7.2,0.0,31.3
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 19:00,-,7.4,0.0,30.4
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 19:30,-,7.4,0.0,30.0
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 20:00,-,7.5,0.0,29.5
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 20:30,-,7.5,0.0,29.1
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 21:00,-,7.6,0.0,28.8
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 21:30,-,7.6,0.0,28.6
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 22:00,-,7.6,0.0,28.5
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 22:30,-,7.6,0.0,28.5
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 23:00,-,7.6,0.0,28.4
สถานีวัดแหลมใต้-บางปะกง,20/4/2022 23:30,-,7.6,0.0,28.3
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 0:00,-,7.6,0.0,27.9
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 0:30,-,7.7,0.0,27.6
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 1:00,-,7.7,0.0,27.5
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 1:30,-,7.7,0.0,27.6
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 2:00,-,7.7,0.0,27.5
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 2:30,-,7.7,0.0,27.3
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 3:00,-,7.7,0.0,27.0
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 3:30,-,7.8,0.0,26.8
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 4:00,-,7.8,0.0,26.8
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 4:30,-,7.8,0.0,26.6
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 5:00,-,7.8,0.0,26.5
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 5:30,-,7.8,0.0,26.4
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 6:00,-,7.8,0.0,26.3
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 6:30,-,7.8,0.0,26.3
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 7:00,-,7.7,0.0,26.9
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 7:30,-,7.4,0.0,28.9
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 8:00,-,7.1,0.0,31.2
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 8:30,-,7.0,0.0,33.0
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 9:00,-,7.0,0.0,34.2
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 9:30,-,6.9,0.0,35.1
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 10:00,-,6.8,0.0,36.4
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 10:30,-,6.9,0.0,34.9
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 11:00,-,7.0,0.0,33.8
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 11:30,-,7.0,0.0,34.5
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 12:00,-,6.9,0.0,35.2
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 12:30,-,6.9,0.0,35.2
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 13:00,-,7.1,0.0,32.1
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 13:30,-,7.3,0.0,30.7
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 14:00,-,7.2,0.0,32.3
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 14:30,-,7.1,0.0,33.3
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 15:00,-,7.0,0.0,33.9
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 15:30,-,7.0,0.0,33.6
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 16:00,-,7.0,0.0,33.8
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 16:30,-,7.0,0.0,33.2
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 17:00,-,7.3,0.0,30.5
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 17:30,-,7.3,0.0,31.0
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 18:00,-,7.3,0.0,31.2
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 18:30,-,7.4,0.0,29.5
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 19:00,-,7.6,0.0,28.1
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 19:30,-,7.7,0.0,27.2
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 20:00,-,7.8,0.0,26.8
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 20:30,-,7.8,0.0,26.7
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 21:00,-,7.8,0.0,26.6
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 21:30,-,7.8,0.0,26.4
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 22:00,-,7.9,0.0,26.2
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 22:30,-,7.9,0.0,25.9
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 23:00,-,7.9,0.0,25.7
สถานีวัดแหลมใต้-บางปะกง,21/4/2022 23:30,-,7.9,0.0,25.5
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 0:00,-,8.0,0.0,25.5
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 0:30,-,8.0,0.0,25.3
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 1:00,-,8.0,0.0,25.2
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 1:30,-,8.0,0.0,25.2
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 2:00,-,8.0,0.0,25.1
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 2:30,-,8.0,0.0,25.0
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 3:00,-,8.0,0.0,24.8
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 3:30,-,8.0,0.0,24.7
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 4:00,-,8.1,0.0,24.6
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 4:30,-,8.1,0.0,24.6
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 5:00,-,8.1,0.0,24.5
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 5:30,-,8.1,0.0,24.5
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 6:00,-,8.1,0.0,24.6
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 6:30,-,8.0,0.0,24.9
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 7:00,-,7.9,0.0,25.6
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 7:30,-,7.4,0.0,28.1
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 8:00,-,7.1,0.0,30.7
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 8:30,-,7.0,0.0,32.8
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 9:00,-,7.0,0.0,34.1
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 9:30,-,7.0,0.0,34.7
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 10:00,-,6.9,0.0,35.3
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 10:30,-,6.9,0.0,35.2
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 11:00,-,6.9,0.0,35.5
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 11:30,-,6.9,0.0,35.2
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 12:00,-,7.0,0.0,34.3
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 12:30,-,7.0,0.0,34.7
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 13:00,-,6.9,0.0,35.5
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 13:30,-,6.9,0.0,35.4
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 14:00,-,6.9,0.0,35.2
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 14:30,-,6.9,0.0,35.4
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 15:00,-,7.0,0.0,34.5
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 15:30,-,6.9,0.0,35.0
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 16:00,-,6.9,0.0,35.7
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 16:30,-,6.7,0.0,37.5
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 17:00,-,6.7,0.0,37.4
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 17:30,-,6.8,0.0,36.5
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 18:00,-,6.9,0.0,34.6
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 18:30,-,7.2,0.0,32.1
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 19:00,-,7.3,0.0,30.5
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 19:30,-,7.4,0.0,29.5
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 20:00,-,7.5,0.0,29.0
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 20:30,-,7.5,0.0,28.7
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 21:00,-,7.5,0.0,28.5
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 21:30,-,7.6,0.0,28.2
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 22:00,-,7.6,0.0,27.9
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 22:30,-,7.6,0.0,27.6
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 23:00,-,7.7,0.0,27.4
สถานีวัดแหลมใต้-บางปะกง,22/4/2022 23:30,-,7.7,0.0,27.1
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 0:00,-,7.7,0.0,27.0
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 0:30,-,7.7,0.0,26.9
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 1:00,-,7.8,0.0,26.7
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 1:30,-,7.8,0.0,26.7
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 2:00,-,7.8,0.0,26.6
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 2:30,-,7.8,0.0,26.3
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 3:00,-,7.8,0.0,26.1
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 3:30,-,7.9,0.0,26.0
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 4:00,-,7.9,0.0,25.9
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 4:30,-,7.9,0.0,25.7
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 5:00,-,7.9,0.0,25.6
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 5:30,-,7.9,0.0,25.4
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 6:00,-,7.9,0.0,25.3
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 6:30,-,7.9,0.0,25.6
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 7:00,-,7.8,0.0,26.5
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 7:30,-,7.4,0.0,28.5
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 8:00,-,7.2,0.0,30.0
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 8:30,-,7.2,0.0,31.0
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 9:00,-,7.1,0.0,32.6
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 9:30,-,7.0,0.0,34.4
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 10:00,-,6.8,0.0,35.6
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 10:30,-,6.8,0.0,36.3
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 11:00,-,6.8,0.0,36.0
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 11:30,-,6.9,0.0,35.1
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 12:00,-,6.9,0.0,35.3
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 12:30,-,6.9,0.0,35.6
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 13:00,-,6.8,0.0,36.0
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 13:30,-,6.9,0.0,35.3
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 14:00,-,7.0,0.0,34.4
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 14:30,-,6.9,0.0,34.7
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 15:00,-,7.0,0.0,34.7
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 15:30,-,7.0,0.0,34.6
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 16:00,-,6.9,0.0,35.9
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 16:30,-,6.7,0.0,38.3
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 17:00,-,6.7,0.0,38.4
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 17:30,-,6.8,0.0,37.5
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 18:00,-,6.9,0.0,35.5
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 18:30,-,7.1,0.0,32.6
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 19:00,-,7.3,0.0,30.9
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 19:30,-,7.4,0.0,30.1
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 20:00,-,7.4,0.0,29.7
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 20:30,-,7.4,0.0,29.5
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 21:00,-,7.5,0.0,29.3
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 21:30,-,7.5,0.0,29.0
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 22:00,-,7.5,0.0,28.8
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 22:30,-,7.5,0.0,28.7
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 23:00,-,7.5,0.0,28.6
สถานีวัดแหลมใต้-บางปะกง,23/4/2022 23:30,-,7.6,0.0,28.3
สถานีวัดแหลมใต้-บางปะกง,24/4/2022 0:00,-,7.6,0.0,28.1
สถานีวัดแหลมใต้-บางปะกง,24/4/2022 0:30,-,7.6,0.0,27.9
สถานีวัดแหลมใต้-บางปะกง,24/4/2022 1:00,-,7.6,0.0,27.7
สถานีวัดแหลมใต้-บางปะกง,24/4/2022 1:30,-,7.6,0.0,27.6
สถานีวัดแหลมใต้-บางปะกง,24/4/2022 2:00,-,7.7,0.0,27.4
สถานีวัดแหลมใต้-บางปะกง,24/4/2022 2:30,-,7.7,0.0,27.3
สถานีวัดแหลมใต้-บางปะกง,24/4/2022 3:00,-,7.7,0.0,27.2
สถานีวัดแหลมใต้-บางปะกง,24/4/2022 3:30,-,7.7,0.0,27.0
สถานีวัดแหลมใต้-บางปะกง,24/4/2022 4:00,-,7.7,0.0,26.9
สถานีวัดแหลมใต้-บางปะกง,24/4/2022 4:30,-,7.8,0.0,26.8
สถานีวัดแหลมใต้-บางปะกง,24/4/2022 5:00,-,7.8,0.0,26.7
สถานีวัดแหลมใต้-บางปะกง,24/4/2022 5:30,-,7.8,0.0,26.5
